url,wā,title,ingoa_kaikōrero,paragraph_number,kōrero_waenga
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120525_00001153/flavell-te-ururoa-customs-and-excise-tobacco-products-budget,24-May-2012  ,"Flavell, Te Ururoa: Customs and Excise (Tobacco ProductsâBudget Measures) Amendment Bill â First Reading  ",Te Ururoa Flavell  ,4,"['[', <em>Thank you, Mr Assistant Speaker. Greetings to us who are here considering this bill, which the Hon Tariana Turia has put before you. I really appreciate your acknowledgments to her. It is apt, indeed, that you praise her, as she is responsible for putting this bill before the National Government. This bill has reached its pinnacle at this point in time. So acknowledge her, indeed.
 </em>, <strong></strong>]"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120525_00001153/flavell-te-ururoa-customs-and-excise-tobacco-products-budget,24-May-2012  ,"Flavell, Te Ururoa: Customs and Excise (Tobacco ProductsâBudget Measures) Amendment Bill â First Reading  ",Te Ururoa Flavell  ,5,"['\n', <em>There are times when the question is posed: why exactly does a minor party like the Māori Party remain in Parliament? Here it is. Here then is the fruition of the talk. It is possible for minor parties to broker matters of huge significance if they are an associate of the Government. So I applaud her, I applaud the benefits of being in Parliament, and I applaud this day. It is a wonderful and magnificent day for us, the Māori Party, and generally for the entire nation, eventually. The topic at hand is one that the Māori Party has been dealing with for a long time, right from the first day we entered this Parliament. It is a huge and enormous one and its fruition is at hand today. Of course, there is another day tomorrow for select committee considerations but, at the end of it all, the majority of members, shall we say, will have taken due diligence to this bill. My acknowledgments to each and all.</em>, '\n', <strong>
</strong>, ']']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120525_00001153/flavell-te-ururoa-customs-and-excise-tobacco-products-budget,24-May-2012  ,"Flavell, Te Ururoa: Customs and Excise (Tobacco ProductsâBudget Measures) Amendment Bill â First Reading  ",Te Ururoa Flavell  ,6,"['It is a good day to be a Māori Party member when all of the things come together, the stars align, and you happen to get a nice, sharp, concise, well-thought-out, common-sense bill that is going to take the country forward. I made up all of those words just by myself. I do not think there is too much to argue about in this bill, the Customs and Excise (Tobacco Products—Budget Measures) Amendment Bill, as we really focus on looking after the well-being of the people of this land. We know that cigarettes are highly addictive and lethal, and they cannot be made any safer.\r\n ']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120525_00001153/flavell-te-ururoa-customs-and-excise-tobacco-products-budget,24-May-2012  ,"Flavell, Te Ururoa: Customs and Excise (Tobacco ProductsâBudget Measures) Amendment Bill â First Reading  ",Te Ururoa Flavell  ,7,"['He mea mauhere i te ngākau, i te wairua, i te tinana o te tangata, koinei te mate, pēnei tā te Hōnore Tau Henare e kōrero nei.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120525_00001153/flavell-te-ururoa-customs-and-excise-tobacco-products-budget,24-May-2012  ,"Flavell, Te Ururoa: Customs and Excise (Tobacco ProductsâBudget Measures) Amendment Bill â First Reading  ",Te Ururoa Flavell  ,8,"['[', <em>It is like what the Hon Tau Henare said: the problem is that it grips the heart, spirit, and body of the person who is imprisoned.</em>, <strong></strong>, ']']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120525_00001153/flavell-te-ururoa-customs-and-excise-tobacco-products-budget,24-May-2012  ,"Flavell, Te Ururoa: Customs and Excise (Tobacco ProductsâBudget Measures) Amendment Bill â First Reading  ",Te Ururoa Flavell  ,9,"['It is something that obviously grabs you. You can be un-grabbed, as he was un-grabbed, and then it grabs you again. That is one of the unfortunate things about it. This is one of the things that we of the Māori Party call a social hazard, and it is something that we clearly wanted to address from day one when we arrived in the Parliament of this land. It is an epidemic and, unfortunately, we do not always have control over it.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120525_00001153/flavell-te-ururoa-customs-and-excise-tobacco-products-budget,24-May-2012  ,"Flavell, Te Ururoa: Customs and Excise (Tobacco ProductsâBudget Measures) Amendment Bill â First Reading  ",Te Ururoa Flavell  ,10,"['I can say that there have been many approaches and many ways that the Parliament of this land has attempted to deal with this issue, from disease warnings on tobacco packaging through to bans in the workplace. Others have spoken this afternoon about subsidising medicinal nicotine, but it has not had too much of an effect. I for one have been to tangi after tangi after tangi, in particular of women—Māori women—who have suffered from cancer. There is nothing worse than seeing the children who are left\r\n behind because of the effects of cancer on not only that person who has passed away but the families and the children and the partners. As I say, the consequences of this are pretty grim. Lung cancer mortality rates for Māori are three times that of non-Māori, and we have much to think about as we take this bill forward.\r\n ']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120525_00001153/flavell-te-ururoa-customs-and-excise-tobacco-products-budget,24-May-2012  ,"Flavell, Te Ururoa: Customs and Excise (Tobacco ProductsâBudget Measures) Amendment Bill â First Reading  ",Te Ururoa Flavell  ,11,"['It is about life and death. We are at a critical point, I think, in our history, where we have never been before, seeing the levels of support—from both sides of the House, and both from politicians and from the public—to take a serious look at tobacco control measures. As I say, I am really proud of the outstanding leadership and the dedication that the Hon Tariana Turia has shown in progressing this bill. It is acknowledged that some of the work was done through the Māori Affairs Committee as well, and there are members of the House who were on that committee who really did push this issue out into the public arena. In terms of the Hon Tariana Turia, she has been at the front of this for the last couple of years, certainly. Not that I should necessarily talk behind her back, but she is one who does not tolerate inertia too much. She wants some action, and I know that she was pretty disappointed that we could not, unfortunately, send the legislation all the way through the legislative process today. But we get that it has to happen like that. But we must try to seize the moment to meet the vision of having a smoke-free Aotearoa by 2025.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120525_00001153/flavell-te-ururoa-customs-and-excise-tobacco-products-budget,24-May-2012  ,"Flavell, Te Ururoa: Customs and Excise (Tobacco ProductsâBudget Measures) Amendment Bill â First Reading  ",Te Ururoa Flavell  ,12,"['It is also about the leadership that each of the MPs in the Parliament of our land has in exercising and voting on this particular issue, supporting raising the tax as a catalyst for change. The great thing that we know about the rise in the tobacco excise tax increases that were introduced in April 2010 and in January 2011, and then again in January 2012, is that putting up that tax not only prevents young people from smoking but also encourages existing smokers to quit. I hope the Hon Tau Henare will follow through on that particular issue as well.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120525_00001153/flavell-te-ururoa-customs-and-excise-tobacco-products-budget,24-May-2012  ,"Flavell, Te Ururoa: Customs and Excise (Tobacco ProductsâBudget Measures) Amendment Bill â First Reading  ",Te Ururoa Flavell  ,13,"['It is particularly pleasing to read through the\r\n Action on Smoking and Health year 10 study, and to see that Māori students had the biggest decline in daily smoking compared with other ethnicities, with a change from 14.1 percent in 2010 to 10.3 percent in 2011. As that points out, it is all about changing attitudes and creating an environment that enables smokers, basically, to quit. Research from the Otago University study of 1,300 smokers reported that almost 70 percent of Māori who smoke and 74 percent of Pasifika people who smoke actually supported tighter regulation of the tobacco industry. The study also showed that 66 percent of the Māori smokers and 78 percent of the Pasifika participants thought the Government should do more to tackle the harms of smoking.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120525_00001153/flavell-te-ururoa-customs-and-excise-tobacco-products-budget,24-May-2012  ,"Flavell, Te Ururoa: Customs and Excise (Tobacco ProductsâBudget Measures) Amendment Bill â First Reading  ",Te Ururoa Flavell  ,14,"['I have heard all of the arguments that tobacco tax increases can induce financial hardship and result in ill health in families. But I would have to say that, on balance, increasing tobacco tax actually benefits poor families far more, because, as we all know, the harms from smoking are far greater than the harms from tobacco tax will ever be. The ill health and premature loss of life caused by smoking, particularly for Māori, as I say, is a real disgrace. It is also a perfect opportunity right now to put in place an immediate strategy to eliminate a social hazard that has done so much to hinder economic and human growth in Aotearoa, and, as other members have said, it costs literally millions of dollars in health care.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120525_00001153/flavell-te-ururoa-customs-and-excise-tobacco-products-budget,24-May-2012  ,"Flavell, Te Ururoa: Customs and Excise (Tobacco ProductsâBudget Measures) Amendment Bill â First Reading  ",Te Ururoa Flavell  ,15,"['I want to commend, again, the Hon Tariana Turia for looking at this issue in a wider context, as we take on this issue with all of the other initiatives that we have in train—for example, the plain packaging, tobacco not being displayed in the shops from July of this year, the issue about making cars smoke-free, and all the other ideas to advance the tobacco control strategy to be smoke-free, as I said, by 2025.\r\n ']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120525_00001153/flavell-te-ururoa-customs-and-excise-tobacco-products-budget,24-May-2012  ,"Flavell, Te Ururoa: Customs and Excise (Tobacco ProductsâBudget Measures) Amendment Bill â First Reading  ",Te Ururoa Flavell  ,16,"['Although the tax increases are effective, we know that tobacco tax alone will not do it by itself. We need to support those who are struggling to quit. So with that in mind I am really proud of the Budget that we are currently debating, and of the Māori Party\r\n being able to negotiate through some gains across the board, but, in particular, the $20 million for health promotion initiatives, which are basically about supporting positive and healthy lifestyles and freeing people from cigarette smoking. The initiatives can relate to a wide range of things, and I am hoping they are talking about sport, recreation, creating incentives to quit smoking, healthy homes, and all of those sorts of initiatives.\r\n ']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120525_00001153/flavell-te-ururoa-customs-and-excise-tobacco-products-budget,24-May-2012  ,"Flavell, Te Ururoa: Customs and Excise (Tobacco ProductsâBudget Measures) Amendment Bill â First Reading  ",Te Ururoa Flavell  ,17,"['Finally, I recognise that this is a huge challenge. Who would think that in another 15 or 16 years or so we can, hopefully, realise the dream of a smoke-free Aotearoa? If we achieve that, it will be a great day for this country. But it is going to take some leadership, and it is going to take some action. We saw last week the\r\n Iwi Leaders Group taking a leadership role at the AFFCO plants around the country.\r\n It was able to negotiate through the communication gap between the unions and that firm, and I would hope that the iwi take up another leadership role in respect of this particular kaupapa. I know that Dr Pita Sharples, through Ngāti Kahungunu, is skiting about Ngāti Kahungunu’s youth tobacco strategy. It has certainly looked at banning cigarette smoking on marae, in the whare, on waka, at the urupā, at the cemetery, and so on. We hope that that rolls out throughout the country.\r\n ']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120525_00001153/flavell-te-ururoa-customs-and-excise-tobacco-products-budget,24-May-2012  ,"Flavell, Te Ururoa: Customs and Excise (Tobacco ProductsâBudget Measures) Amendment Bill â First Reading  ",Te Ururoa Flavell  ,18,"['Finally, we want to invite all New Zealanders to pick up on the challenge to quit smoking, to support and encourage whānau members to give up, and to discourage our younger ones from ever starting. That would be the ultimate. Smoking has robbed us of too many of our treasures. We need to de-normalise smoking, and we need to support our whānau to be smoke-free. The Māori Party supports this bill absolutely.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120523_00000709/flavell-te-ururoa-general-debate,23-May-2012  ,"Flavell, Te Ururoa: General Debate  ",Te Ururoa Flavell  ,1,['[Sitting date: 23 May 2012. Volume:680;Page:2323. Text is incorporated into the Bound Volume.]']
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120523_00000709/flavell-te-ururoa-general-debate,23-May-2012  ,"Flavell, Te Ururoa: General Debate  ",Te Ururoa Flavell  ,2,"['\n', <a name=""time_15:28:06""></a>, '\n', <strong>TE URUROA FLAVELL (Māori Party—Waiariki)</strong>, '\n', <strong>:</strong>, ' Tēnā koe, Mr Speaker, kia ora tātau katoa. I te tuatahi, kātahi au ka hoki mai i te wā kāinga i te ekenga o Te Poukai o te Kīngitanga ki runga o Pātea, nō reira, ka mihi ki a koe ki Te Kāhui Ariki, Nanaia, ko koe tērā te kanohi o Te Kīngitanga, me mihi rā ki a koe nā runga i tērā āhuatanga, te hononga o Te Arawa ki a Tainui.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120523_00000709/flavell-te-ururoa-general-debate,23-May-2012  ,"Flavell, Te Ururoa: General Debate  ",Te Ururoa Flavell  ,3,"['Te wiki kua hipa ake, me kī, i puta ētahi ki te whai ao, ki te ao mārama. Kai te kōrero au mō te āhuatanga o te hunga i noho nei i te kore mahi, i te kore moni, arā, ko ngā kaimahi o roto i ngā whare patu mīti o roto o AFFCO. Ko te hunga e taupatupatu nei, e tohe nei ki a Talley’s kia whiwhi i ētahi moni, ā, ka mutu, kia hoki ki te mahi. Kai te kōrero au mō te hunga e noho nei i roto i te kore mahi mō ngā rā 85 pea. Kai te kōrero au mō te kotahi mano tāngata i panaia, i puta rānei nā runga i te tohe ki a Talley’s, mai, me kī, i Te Tai Tokerau ki roto o Moerewa, ki roto o Manawatū, ki Horotiu ki Waikato, ki roto o Ngāti Kahungunu ki te Wairoa, ki roto i a au anō ki roto o Tapuika ki Te Puke. Ko rātou katoa e noho nei i te kore mahi, te kore moni. Me te aroha ki a rātau.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120523_00000709/flavell-te-ururoa-general-debate,23-May-2012  ,"Flavell, Te Ururoa: General Debate  ",Te Ururoa Flavell  ,4,"['I te wiki kua hipa i haere atu au ki a rātau ki te kōrero, ki te tuku i ētahi paku āwhina, ka mutu, i te Rāhoroi kua hipa ake, i tae atu ētahi o mātau, ko Brendan Horan tētahi, ko Andrew Little tētahi i haere ki te hīkoi i ngā tiriti o Te Puke ki te whakairi i te haki, me kī, ki te tautoko i a rātau. Ko te aroha ki a rātau, nā te kore moni mō te rua marama, toru marama. Pēhea e taea ai e tātau te mārama ki te uauatanga o te noho kore moni, kore taea te whāngai i ngā tamariki, te hoko pata me te parāoa, ērā ahuatanga katoa. Me te kī anō hoki, nō nā tata nei i tae atu taku kaimahi ki roto o Te Puke. I rongo ia i ngā kōrero o te uauatanga o te noho o te hunga, e noho mai rā ki reira. Arā, kua panaia ētahi i ō rātou whare, me kī, kua puta te kōrero a ētahi o ngā kamupene hiko, me kī, ka wetohia te hiko ki tēnā whare, ki tēnā whare. Nō reira, ko rātau te hunga i rongo nei i te uauatanga, ka mutu, ko te rangirua, ko te āwangawanga o te ngākau. Me tē kī anō hoki, ehara i te mea e tino ngāwari mai ai ngā tari o te Kāwanatanga ki ētahi o rātau.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120523_00000709/flavell-te-ururoa-general-debate,23-May-2012  ,"Flavell, Te Ururoa: General Debate  ",Te Ururoa Flavell  ,5,"['Ko Work and Income tētahi, kāre i tino āro mai ki ō rātau paku hiahia ki te āwhina ēngari, waimaria i te mea, i reira, me kī, te Minita mō ngā Take Māori, a Pita Sharples. Ko ia tērā i tuku i tētahi reta ki ngā kaikōrero o ngā iwi katoa o te motu, me te kī atu, ā, kia whakakotahi nei rātau i a rātau anō. E ai ki tāku e mōhio nei, i tono ia i ngā reta katoa ki ngā kaikōrero, ka mutu, i tono ia i ētahi o ngā kaimahi o Te Puni Kōkiri ki te āwhina, me kī, ki te noho hei kaitakawaenga i waenganui i ngā tari me te hunga i rongo nei i te uauatanga, me te ūniana. E ai ki ngā kōrero, 75 paihēneti o te hunga i roto i ngā wāhi nei, he Māori, nō reira, e tika ana kia whakakotahi nei a Māori, kia taea e rātau te āwhina i taua hunga. Ko tāku mihi, me kī, ki ngā toa, ki ngā whānau, ki ngā iwi, ki ngā koporeihana i tuku koha ki te āwhina i tērā hunga huri noa te motu. I ngā tāone pakupaku, i tuku ētahi i te kai, i ētahi atu i te moni hei āwhina i a rātau i roto i ngā uauatanga o te rā.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120523_00000709/flavell-te-ururoa-general-debate,23-May-2012  ,"Flavell, Te Ururoa: General Debate  ",Te Ururoa Flavell  ,6,"['Me mihi anō hoki, me kī, ki ngā kaikorero o ngā iwi, ngā mea pēnei i a Ken Mair o roto o Whanganui, a Sonny Tau o roto o Ngāpuhi, Ngāhiwi Tōmoana o roto o Ngāti Kahungunu, tae atu ki a Mark Solomon, ki a Tuku Morgan. Ko rātau te hunga i kōkiri i te take ēngari, ko te mihi nui, whakaharahara ki a Ken Mair, te tangata pakupaku nei o roto o Whanganui. Ahakoa tōna pakupaku, kātahi te tangata mō te tohe, ē, me te kī anō hoki, i eke panuku, i eke Tangaroa. Ka mutu, ko ia te mea i tino āki i te ūniana kia āro mai ki ngā hiahia o te hunga kore mahi. Nō reira, ka nui te mihi ki a rātau.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120523_00000709/flavell-te-ururoa-general-debate,23-May-2012  ,"Flavell, Te Ururoa: General Debate  ",Te Ururoa Flavell  ,7,"['Kātahi anō tātau ka kite i te whakakorikori o Te Ao Māori i a ia anō, kia panapana i ētahi kamupene pēnei i tēnei ki te kī atu, anei tātau, anei Te Ao Māori kia tūpato kaua e haere poka noa, kaua e mahi i roto i ngā āhautanga pōhēhē nei. No reira, ko tāku mihi, he mihi ki te iwi Māori tonu i kawe nei i tēnei kaupapa, ka mutu, Whānau Ora ka puta te kōrero āpōpō, kia eke, eke panuku, eke Tangaroa, haramai te toki o haumi e, hui e, tāiki e.\r\n ']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120523_00000709/flavell-te-ururoa-general-debate,23-May-2012  ,"Flavell, Te Ururoa: General Debate  ",Te Ururoa Flavell  ,8,"['[', <em>Thank you Mr Speaker, and greetings to us all. In the first instance, I have just returned from the Māori King Movement’s Te Poukai celebration back home at Pātea
 and, as a consequence, acknowledge you, Nanaia, as a representative of the King Movement. Under that circumstance it is fitting that I recognise Te Arawa’s connection to Tainui.</em>, <strong></strong>]"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120523_00000709/flavell-te-ururoa-general-debate,23-May-2012  ,"Flavell, Te Ururoa: General Debate  ",Te Ururoa Flavell  ,9,"['\n', <em>In the week just past, let us say that some people have seen the light of day and enlightenment. I am referring of course to the situation where some people remain jobless, moneyless, namely workers in AFFCO freezing works, the ones in dispute with Talley’s over pay conditions and a resolution to return to work eventually. I am talking about those who have been without work for 85 days perhaps, the 1,000 sacked or those who went out in support over the Talley’s dispute, from Moerewa in the North to Manawatū, Horotiu in the Waikato, among Ngāti Kahungunu at Wairoa, and in my very own region among Tapuika at Te Puke, shall we say. All of them remain out of work and out of pocket. I pity them.</em>, '\n', <strong>
</strong>, '\n']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120523_00000709/flavell-te-ururoa-general-debate,23-May-2012  ,"Flavell, Te Ururoa: General Debate  ",Te Ururoa Flavell  ,10,"['\n', <em>Last week I visited and spoke to them and offered a little, then last Saturday some of us—Brendan Horan was one, as well as Andrew Little—walked the streets in Te Puke to hold up the flag, shall we say, and to support them. Being without money for 3 or 4 months is a sad situation. How can we comprehend the difficulty of being without money, the inability to feed the children, to buy butter, bread, and all those things? I should add as well that a staff member of mine was in Te Puke recently as well and heard about the difficulties experienced by those living there. Some have been evicted from their homes. Let us say, some electricity companies have put out the word that individual homes will have their power supply cut off. So, they are the ones in great difficulty, and at the end of it all they are bewildered and stressed out. I should add that it does not help if some Government department bureaucrats are not so forthcoming in their support as well.</em>, '\n', <strong>
</strong>, '\n']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120523_00000709/flavell-te-ururoa-general-debate,23-May-2012  ,"Flavell, Te Ururoa: General Debate  ",Te Ururoa Flavell  ,11,"['\n', <em>Work and Income showed no concern at all about their needs for a little help, but fortunately the Minister of Māori Affairs, the Hon Dr Pita Sharples—how should I put it—was there. He wrote to the spokesperson of every tribe in the nation, asking them to pull themselves together and to work as a collective, shall I say. To my knowledge, he sent all spokespersons a letter and furthermore directed Te Puni Kōkiri to send staff to help work with families and to liaise with departments, with those in difficulties and even the union. According to accounts, 75 percent of those in these places are Māori. So it is apt that Māoridom should come together collectively, so that they can help those in dire need. Let us say, I really acknowledge the bold—the families, the tribes, the incorporations—who gifted to the cause to help those in need throughout the nation. In the smaller towns, some gave food while others gave money to help them through the difficulties of the day.</em>, '\n', <strong>
</strong>, '\n']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120523_00000709/flavell-te-ururoa-general-debate,23-May-2012  ,"Flavell, Te Ururoa: General Debate  ",Te Ururoa Flavell  ,12,"['\n', <em>I acknowledge the tribal spokespersons as well, like these ones: Ken Mair of Whanganui, Sonny Tau of Ngāpuhi, Ngāhiwi Tōmoana of Ngāti Kahungunu, as well as Mark Solomon and Tuku Morgan. They were the ones who brokered the matter, but big ups to the wonderful Ken Mair, this little fellow from within Whanganui. He might be small in stature but what a negotiator in disputes. Let us say this: there will always be a great outcome when he is involved. Eventually, he was the one who really urged the union to heed the needs of the unemployed. So I have great admiration for them.</em>, '\n', <strong>
</strong>, '\n']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120523_00000709/flavell-te-ururoa-general-debate,23-May-2012  ,"Flavell, Te Ururoa: General Debate  ",Te Ururoa Flavell  ,13,"['\n', <em>It is the first time we have witnessed Māoridom prompt itself as a collective and marshal companies like these together and say to them: “Here we are, here is Māoridom, be cautious, don’t cut around and create uncertainty.” So my acknowledgment is really to the Māori people who took up this matter themselves. The statement eventually will be made tomorrow about Whānau Ora, which is this: we have surmounted the dangers of the ocean, the realm of Tangaroa, we have arrived. Take up the adze, gather together, let it be done.</em>, '\n', <strong>
</strong>, ']']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120523_00000709/flavell-te-ururoa-general-debate,23-May-2012  ,"Flavell, Te Ururoa: General Debate  ",Te Ururoa Flavell  ,1,['[Sitting date: 23 May 2012. Volume:680;Page:2323. Text is incorporated into the Bound Volume.]']
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120523_00000709/flavell-te-ururoa-general-debate,23-May-2012  ,"Flavell, Te Ururoa: General Debate  ",Te Ururoa Flavell  ,2,"['\n', <a name=""time_15:28:06""></a>, '\n', <strong>TE URUROA FLAVELL (Māori Party—Waiariki)</strong>, '\n', <strong>:</strong>, ' Tēnā koe, Mr Speaker, kia ora tātau katoa. I te tuatahi, kātahi au ka hoki mai i te wā kāinga i te ekenga o Te Poukai o te Kīngitanga ki runga o Pātea, nō reira, ka mihi ki a koe ki Te Kāhui Ariki, Nanaia, ko koe tērā te kanohi o Te Kīngitanga, me mihi rā ki a koe nā runga i tērā āhuatanga, te hononga o Te Arawa ki a Tainui.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120523_00000709/flavell-te-ururoa-general-debate,23-May-2012  ,"Flavell, Te Ururoa: General Debate  ",Te Ururoa Flavell  ,3,"['Te wiki kua hipa ake, me kī, i puta ētahi ki te whai ao, ki te ao mārama. Kai te kōrero au mō te āhuatanga o te hunga i noho nei i te kore mahi, i te kore moni, arā, ko ngā kaimahi o roto i ngā whare patu mīti o roto o AFFCO. Ko te hunga e taupatupatu nei, e tohe nei ki a Talley’s kia whiwhi i ētahi moni, ā, ka mutu, kia hoki ki te mahi. Kai te kōrero au mō te hunga e noho nei i roto i te kore mahi mō ngā rā 85 pea. Kai te kōrero au mō te kotahi mano tāngata i panaia, i puta rānei nā runga i te tohe ki a Talley’s, mai, me kī, i Te Tai Tokerau ki roto o Moerewa, ki roto o Manawatū, ki Horotiu ki Waikato, ki roto o Ngāti Kahungunu ki te Wairoa, ki roto i a au anō ki roto o Tapuika ki Te Puke. Ko rātou katoa e noho nei i te kore mahi, te kore moni. Me te aroha ki a rātau.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120523_00000709/flavell-te-ururoa-general-debate,23-May-2012  ,"Flavell, Te Ururoa: General Debate  ",Te Ururoa Flavell  ,4,"['I te wiki kua hipa i haere atu au ki a rātau ki te kōrero, ki te tuku i ētahi paku āwhina, ka mutu, i te Rāhoroi kua hipa ake, i tae atu ētahi o mātau, ko Brendan Horan tētahi, ko Andrew Little tētahi i haere ki te hīkoi i ngā tiriti o Te Puke ki te whakairi i te haki, me kī, ki te tautoko i a rātau. Ko te aroha ki a rātau, nā te kore moni mō te rua marama, toru marama. Pēhea e taea ai e tātau te mārama ki te uauatanga o te noho kore moni, kore taea te whāngai i ngā tamariki, te hoko pata me te parāoa, ērā ahuatanga katoa. Me te kī anō hoki, nō nā tata nei i tae atu taku kaimahi ki roto o Te Puke. I rongo ia i ngā kōrero o te uauatanga o te noho o te hunga, e noho mai rā ki reira. Arā, kua panaia ētahi i ō rātou whare, me kī, kua puta te kōrero a ētahi o ngā kamupene hiko, me kī, ka wetohia te hiko ki tēnā whare, ki tēnā whare. Nō reira, ko rātau te hunga i rongo nei i te uauatanga, ka mutu, ko te rangirua, ko te āwangawanga o te ngākau. Me tē kī anō hoki, ehara i te mea e tino ngāwari mai ai ngā tari o te Kāwanatanga ki ētahi o rātau.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120523_00000709/flavell-te-ururoa-general-debate,23-May-2012  ,"Flavell, Te Ururoa: General Debate  ",Te Ururoa Flavell  ,5,"['Ko Work and Income tētahi, kāre i tino āro mai ki ō rātau paku hiahia ki te āwhina ēngari, waimaria i te mea, i reira, me kī, te Minita mō ngā Take Māori, a Pita Sharples. Ko ia tērā i tuku i tētahi reta ki ngā kaikōrero o ngā iwi katoa o te motu, me te kī atu, ā, kia whakakotahi nei rātau i a rātau anō. E ai ki tāku e mōhio nei, i tono ia i ngā reta katoa ki ngā kaikōrero, ka mutu, i tono ia i ētahi o ngā kaimahi o Te Puni Kōkiri ki te āwhina, me kī, ki te noho hei kaitakawaenga i waenganui i ngā tari me te hunga i rongo nei i te uauatanga, me te ūniana. E ai ki ngā kōrero, 75 paihēneti o te hunga i roto i ngā wāhi nei, he Māori, nō reira, e tika ana kia whakakotahi nei a Māori, kia taea e rātau te āwhina i taua hunga. Ko tāku mihi, me kī, ki ngā toa, ki ngā whānau, ki ngā iwi, ki ngā koporeihana i tuku koha ki te āwhina i tērā hunga huri noa te motu. I ngā tāone pakupaku, i tuku ētahi i te kai, i ētahi atu i te moni hei āwhina i a rātau i roto i ngā uauatanga o te rā.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120523_00000709/flavell-te-ururoa-general-debate,23-May-2012  ,"Flavell, Te Ururoa: General Debate  ",Te Ururoa Flavell  ,6,"['Me mihi anō hoki, me kī, ki ngā kaikorero o ngā iwi, ngā mea pēnei i a Ken Mair o roto o Whanganui, a Sonny Tau o roto o Ngāpuhi, Ngāhiwi Tōmoana o roto o Ngāti Kahungunu, tae atu ki a Mark Solomon, ki a Tuku Morgan. Ko rātau te hunga i kōkiri i te take ēngari, ko te mihi nui, whakaharahara ki a Ken Mair, te tangata pakupaku nei o roto o Whanganui. Ahakoa tōna pakupaku, kātahi te tangata mō te tohe, ē, me te kī anō hoki, i eke panuku, i eke Tangaroa. Ka mutu, ko ia te mea i tino āki i te ūniana kia āro mai ki ngā hiahia o te hunga kore mahi. Nō reira, ka nui te mihi ki a rātau.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120523_00000709/flavell-te-ururoa-general-debate,23-May-2012  ,"Flavell, Te Ururoa: General Debate  ",Te Ururoa Flavell  ,7,"['Kātahi anō tātau ka kite i te whakakorikori o Te Ao Māori i a ia anō, kia panapana i ētahi kamupene pēnei i tēnei ki te kī atu, anei tātau, anei Te Ao Māori kia tūpato kaua e haere poka noa, kaua e mahi i roto i ngā āhautanga pōhēhē nei. No reira, ko tāku mihi, he mihi ki te iwi Māori tonu i kawe nei i tēnei kaupapa, ka mutu, Whānau Ora ka puta te kōrero āpōpō, kia eke, eke panuku, eke Tangaroa, haramai te toki o haumi e, hui e, tāiki e.\r\n ']"
